snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,1.1389833953663342,21.492247223320522,156.32665628735967,143.5491587487957,127.6404531076029,0.0,0
-10.0,1.0344732931769367,21.492247223320522,150.3859784916315,133.5046109934846,120.92659456080052,0.0,0
-10.0,1.0809088180732964,21.492247223320522,168.3535470237395,152.89910600880347,124.12210062255262,0.0,0
-10.0,1.0821588989729185,21.492247223320522,162.48202039777382,142.6540513090846,130.39733041859853,0.0,0
-10.0,0.9547578392220654,21.492247223320522,158.54584292064158,137.97353317524306,110.35755608753335,0.0,0
-10.0,1.05814130448648,21.492247223320522,161.5835125707377,136.07146756233732,116.97692152864077,0.0,0
-10.0,1.0985417281766208,21.492247223320522,166.43199142274142,134.70410406985434,119.15269464976235,0.0,0
-10.0,0.9886257081694989,21.492247223320522,141.71314176631793,129.75019801274135,116.74032169541864,0.0,0
-10.0,1.1069828336453513,21.492247223320522,166.28779628657531,145.47436557218052,115.69602023138957,0.0,0
-10.0,1.077122800850985,21.492247223320522,170.02763770082186,143.27800395881422,133.68313322887983,0.0,0
-10.0,1.0438713696427464,21.492247223320522,169.94035548420925,150.70024202016296,118.69066020687274,0.0,0
-10.0,1.0998422871968616,21.492247223320522,152.32061927837208,139.95396155987805,120.17074436205394,0.0,0
-10.0,1.1007686717449054,21.492247223320522,185.63698286060054,146.79472843105802,127.4432314622772,0.0,0
-10.0,1.1266328206227558,21.492247223320522,165.26418778747666,140.1716367383895,132.9435074122201,0.0,0
-10.0,1.0464705320841303,21.492247223320522,182.52076132213324,140.95909833370476,117.52329349157175,0.0,0
-10.0,1.0354242093952315,21.492247223320522,166.72907030810475,152.4725107613715,115.71590742360104,0.0,0
-10.0,1.06169856164266,21.492247223320522,174.7535212997305,133.6208452494579,125.53528024746538,0.0,0
-10.0,1.2024251192465982,21.492247223320522,168.09598086154438,146.34949983128158,129.5558517112952,0.0,0
-10.0,1.0779596865643108,21.492247223320522,179.41092460854588,138.1542670393605,122.73627384813074,0.0,0
-10.0,1.0994335833355358,21.492247223320522,154.7716452901607,136.50599292055574,124.50134465540891,0.0,0
-10.0,1.0540247575034982,21.492247223320522,168.19503960904007,148.4919724227508,117.78186865252431,0.0,0
-10.0,0.9912154836399388,21.492247223320522,159.76282443079583,132.60475032283912,120.57308740164754,0.0,0
-10.0,1.0754701255796844,21.492247223320522,175.86397434517227,134.75831567578882,116.96823177091625,0.0,0
-10.0,1.0457920493970057,21.492247223320522,185.01005880381302,147.010279067745,126.45134697189171,0.0,0
-10.0,1.1071799979710009,21.492247223320522,169.01348250244484,152.74540974692152,111.86319463426642,0.0,0
-10.0,0.9934606411138042,21.492247223320522,156.89008341616153,135.80998671046507,125.81200490805824,0.0,0
-10.0,1.038621943531004,21.492247223320522,154.87011574597335,145.01493699642046,120.23111579527414,0.0,0
-10.0,1.0300771724252462,21.492247223320522,161.97325222539288,134.32878838806312,123.13528919006572,0.0,0
-10.0,1.037594744461245,21.492247223320522,177.6592033804679,140.46374967759226,121.8701646792014,0.0,0
-10.0,0.9973535171101406,21.492247223320522,160.91979397415355,139.88191803396816,126.75890766506336,0.0,0
-10.0,1.0406077992301248,21.492247223320522,147.8415793486866,132.44906040923783,118.29046011583375,0.0,0
-10.0,0.981035690437907,21.492247223320522,168.42334932591717,137.9366574086496,128.67752816220082,0.0,0
-10.0,1.0313750400694883,21.492247223320522,169.9880538755587,148.88256682527657,113.50193351170454,0.0,0
-10.0,1.0416384977659416,21.492247223320522,169.03958125965625,151.94509226803112,114.72459196184913,0.0,0
-10.0,1.0428625134779526,21.492247223320522,170.17605294614071,125.94057728225359,118.07179341773121,0.0,0
-10.0,1.0794227834447212,21.492247223320522,149.22488758173932,136.30973964363127,126.08048345478727,0.0,0
-10.0,1.0363841071934599,21.492247223320522,154.41742779795769,145.39090769542608,123.61238273192642,0.0,0
-10.0,1.1776217001803944,21.492247223320522,176.18456457503606,143.72922415228075,128.79102801211653,0.0,0
-10.0,1.084893886123282,21.492247223320522,175.05137618649186,146.31177440726248,109.63303075168761,0.0,0
-10.0,0.9891468448149892,21.492247223320522,182.92402764323484,154.47978696114603,127.08914331623734,0.0,0
-10.0,1.1064207870321168,21.492247223320522,165.8554382004055,143.8540346498797,109.9091527845363,0.0,0
-10.0,1.1982827296956091,21.492247223320522,168.7933865632545,136.3120877626485,123.29622008706426,0.0,0
-10.0,1.0310541640533923,21.492247223320522,149.0245507120232,137.1457648375689,129.2363963487645,0.0,0
-10.0,1.0487717053477263,21.492247223320522,167.1054821890183,129.0413062364629,113.1514622635822,0.0,0
-10.0,1.2497149240574918,21.492247223320522,181.3165329888188,142.4658360975631,127.1013490250157,0.0,0
-10.0,1.0800866874324488,21.492247223320522,155.707644113535,141.05524739855977,117.01869333901415,0.0,0
-10.0,1.147296390095707,21.492247223320522,178.91163640884423,134.6021309246483,114.55770176531875,0.0,0
-10.0,1.0568800388524968,21.492247223320522,171.71838062760787,138.7433314268567,118.30378303365356,0.0,0
-10.0,1.063539645585995,21.492247223320522,157.90386982476022,145.32997736423889,122.01300367778994,0.0,0
-10.0,1.0351562697329657,21.492247223320522,160.98494007915673,138.13355423774485,120.96949411067148,0.0,0
-10.0,0.9788301480874,21.492247223320522,154.62731178524132,131.96100119739108,123.40329999289744,0.0,0
-10.0,1.098131244123501,21.492247223320522,170.39188905854445,155.0876742039224,116.58286989664234,0.0,0
-10.0,1.05472437415371,21.492247223320522,172.2589905663482,146.10522463733594,119.72934566963072,0.0,0
-10.0,1.065050657904992,21.492247223320522,169.35579131535482,140.3383347798541,118.65074945928376,0.0,0
-10.0,1.1116080712680252,21.492247223320522,178.83693216009362,144.11563192044423,131.678176298462,0.0,0
-10.0,0.9932917132236158,21.492247223320522,153.92510980913588,141.5135328707699,121.2844643536639,0.0,0
-10.0,1.1242720211967545,21.492247223320522,155.65967675767126,144.24358260747954,119.24535758867601,0.0,0
-10.0,0.9925800462057737,21.492247223320522,164.7696166860216,133.5682229338259,121.28803910505557,0.0,0
-10.0,1.1195414008450824,21.492247223320522,171.79051304942152,140.42522440910096,124.10534121301542,0.0,0
-10.0,1.1074707432855373,21.492247223320522,156.44672843953717,138.1124716529442,116.40897729971189,0.0,0
-10.0,1.058391981598409,21.492247223320522,154.7297902415617,140.28821354755183,123.58429885344975,0.0,0
-10.0,1.0772635240902615,21.492247223320522,164.3399509292366,141.3803791958173,122.74309293561063,0.0,0
-10.0,1.092619568680134,21.492247223320522,179.63960782875915,147.33862001609276,116.30872482492578,0.0,0
-10.0,1.0366737692353973,21.492247223320522,172.1098919697987,140.9542926431586,121.24194293428137,0.0,0
-10.0,1.017411853094441,21.492247223320522,163.50089371320536,129.05838972756115,113.25568985403508,0.0,0
-10.0,1.2478849023768768,21.492247223320522,174.79951039868655,132.14218615111585,117.54794198361374,0.0,0
-10.0,1.1474995674913178,21.492247223320522,181.19376469496288,139.23684601293374,116.06717938768031,0.0,0
