snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,1.3726559863993026,6.474328552744851,208.74571420932438,195.0223327471047,153.01868495557633,0.0,0
-10.0,1.034098769241394,6.474328552744851,218.31018620606426,184.88728379607565,110.5724809248923,0.0,0
-10.0,0.864873403811028,6.474328552744851,192.22682790060216,145.38762431478034,117.27794158309695,0.0,0
-10.0,1.1179068924802138,6.474328552744851,222.63006089506297,184.23593282988858,145.44789428926353,0.0,0
-10.0,0.9684981958426235,6.474328552744851,237.83500565408383,160.1826016948297,119.48229437218912,0.0,0
-10.0,1.020615096481938,6.474328552744851,193.79418844946,162.9165643071648,119.47822525685842,0.0,0
-10.0,0.8420020677388198,6.474328552744851,192.63952182835828,153.17114374837533,130.7370706378854,0.0,0
-10.0,1.1512296570395435,6.474328552744851,200.1843366408083,166.10137030672263,126.07671104610722,0.0,0
-10.0,1.0590570834396291,6.474328552744851,193.32412460074698,150.28040442661978,123.85575537170347,0.0,0
-10.0,1.21398266411784,6.474328552744851,200.10070793975862,177.48548563615816,153.7712535386375,0.0,0
-10.0,1.1344826484279835,6.474328552744851,193.49809658757394,156.44545897126412,120.02449065927244,0.0,0
-10.0,1.018737008219098,6.474328552744851,231.74013686407903,133.8402641137469,123.76187610865155,0.0,0
-10.0,0.9194756113432541,6.474328552744851,201.51103645341092,165.5620817696626,129.12599814235895,0.0,0
-10.0,1.0578888281790515,6.474328552744851,242.7430205286291,144.407416427685,111.06536880681887,0.0,0
-10.0,1.26445767579858,6.474328552744851,211.49482747643776,186.23501248198392,147.54791475407757,0.0,0
-10.0,0.991391334048742,6.474328552744851,177.36349278272303,157.74539355489017,116.27676864747426,0.0,0
-10.0,1.2666992505682795,6.474328552744851,193.68841459505978,168.46686863859418,145.65892646454006,0.0,0
-10.0,1.1665146265267914,6.474328552744851,191.48852109765897,164.82702951724622,119.09125863472832,0.0,0
-10.0,0.9335275028999225,6.474328552744851,183.47223823727816,153.51949477774147,130.06983809857667,0.0,0
