snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,1.0994391119958258,21.492247223320522,136.42602731861365,17.600968881681993,16.750985914574457,0.0,0
-10.0,0.9577960422630885,21.492247223320522,118.33472906760463,17.461591714496077,16.929160376281775,0.0,0
-10.0,1.1011667833441412,21.492247223320522,136.26564109437,17.59673700480687,16.573775817230665,0.0,0
-10.0,1.0032864063808242,21.492247223320522,123.10319217866224,17.733186173337874,17.23233251317366,0.0,0
-10.0,1.0920969148308195,21.492247223320522,134.37871840627523,18.934590864580354,16.73802840195996,0.0,0
-10.0,1.00537600831559,21.492247223320522,124.22301332353273,18.482652570789824,16.986720707296634,0.0,0
-10.0,1.01053012548442,21.492247223320522,124.36032626043529,18.19517821795071,17.178019927630505,0.0,0
-10.0,1.1305460480043292,21.492247223320522,139.89017644680396,18.063350233493367,17.568385940789256,0.0,0
-10.0,1.2358108173535571,21.492247223320522,153.32806912386832,18.683166191215133,17.01588963417523,0.0,0
-10.0,1.1391919655723517,21.492247223320522,141.42039709576076,17.983442385015618,17.093997687154772,0.0,0
-10.0,1.0926792019374707,21.492247223320522,135.92683488893073,17.76099121121004,16.41505189632066,0.0,0
-10.0,1.1450152082094838,21.492247223320522,141.08260002764405,17.509701073385656,17.212166188108363,0.0,0
-10.0,0.9941868670124034,21.492247223320522,122.55444853597083,17.733241460045036,16.854694134155487,0.0,0
-10.0,1.046947932661507,21.492247223320522,129.12588319487517,17.583187012997815,16.728033766145067,0.0,0
-10.0,1.0472623382461776,21.492247223320522,129.81294262514876,16.9968158106554,16.325628018696097,0.0,0
-10.0,0.9193703742953843,21.492247223320522,112.80969025234086,17.91544247184731,16.00706608943767,0.0,0
-10.0,1.0013993125797358,21.492247223320522,123.37101511402264,18.351460593505497,16.590657678113672,0.0,0
-10.0,1.14214659404454,21.492247223320522,141.24368771546511,17.97461517329184,16.961035553897176,0.0,0
-10.0,1.0929240939825045,21.492247223320522,135.3106883485942,18.572587698348137,16.821504128271688,0.0,0
-10.0,1.0558043652467874,21.492247223320522,130.3353252406695,18.50673991886804,16.901209466174816,0.0,0
-10.0,0.9506298723747788,21.492247223320522,117.05128320843662,17.268514679818296,16.502309310122687,0.0,0
-10.0,1.1728863566736183,21.492247223320522,145.34850970665863,18.390239439391195,17.045087312928768,0.0,0
-10.0,1.0498723633441567,21.492247223320522,130.08233198511033,18.523940724566156,16.547789489333528,0.0,0
-10.0,1.2240918526417743,21.492247223320522,151.68212167891696,17.42074160934053,16.407845363289585,0.0,0
-10.0,1.1566621100678236,21.492247223320522,143.03589200322486,18.548240561124743,17.03874351445495,0.0,0
-10.0,1.0067798166155688,21.492247223320522,124.42027990142546,18.593162714973843,16.592857155790313,0.0,0
