snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,2.213422852391648,81.49795499483125,12.769796589343375,7.027935366305451,4.268771838107462,0.0,0
-10.0,2.1470816479083847,81.49795499483125,9.894539731725569,6.8388007729673745,4.088945309992954,0.0,0
-10.0,2.5595180610144537,81.49795499483125,11.287149547970436,5.11047706048451,4.253811832615495,0.0,0
-10.0,2.7721409085547846,81.49795499483125,13.651135958811192,7.920866378770355,3.3372307140040087,0.0,0
-10.0,2.200106760333731,81.49795499483125,10.805365335007702,5.663954033835091,2.858998936015716,0.0,0
-10.0,2.6154670266090574,81.49795499483125,15.105588801910281,7.928793712588029,6.242429964813141,0.0,0
-10.0,2.6954427553286395,81.49795499483125,16.391265058559853,7.0912342428134,3.2842507046897813,0.0,0
-10.0,2.4185946659131714,81.49795499483125,12.577079647492232,6.2650480614012265,2.2464768501950405,0.0,0
-10.0,2.942270108121546,81.49795499483125,14.463448209949568,6.9727595548966805,4.870798641629432,0.0,0
-10.0,2.608898153933584,81.49795499483125,15.001462615080962,7.807411637910317,3.206481001457423,0.0,0
-10.0,2.102419935528645,81.49795499483125,12.762958971413273,7.802073707762188,5.283850991978862,0.0,0
-10.0,2.091211795014676,81.49795499483125,10.356244947859187,7.459815676541298,3.651862020485366,0.0,0
-10.0,2.132302079403156,81.49795499483125,11.061135965678261,6.309900901381263,3.0934275799339095,0.0,0
-10.0,2.835748098950777,81.49795499483125,13.680367640285995,7.0023198416918655,3.575714103924628,0.0,0
-10.0,2.777490640127283,81.49795499483125,18.159392536038695,7.171207871348128,4.437819660327299,0.0,0
-10.0,1.9617728549659104,81.49795499483125,13.834957878066154,6.403904865990085,4.018163778868269,0.0,0
-10.0,1.6836946523557539,81.49795499483125,11.156435440795132,4.450906602320745,2.694721621375295,0.0,0
-10.0,2.517843345296252,81.49795499483125,11.909424223206004,7.639968225567087,4.367895385930002,0.0,0
-10.0,2.07023497204488,81.49795499483125,10.831606317016398,7.723103545543358,2.658893505427123,0.0,0
-10.0,2.710250537719975,81.49795499483125,16.38550838661719,8.288537554694607,2.95770775566679,0.0,0
-10.0,2.1916787029197278,81.49795499483125,9.14615346478967,7.23460993647832,4.095167886774422,0.0,0
-10.0,2.287480531757445,81.49795499483125,11.743310230724827,8.541161772421672,2.5483355832122676,0.0,0
-10.0,2.434602699651248,81.49795499483125,11.734526829382583,7.954354769987742,3.2399340715149836,0.0,0
-10.0,2.669153053177477,81.49795499483125,12.436163022943381,9.862270242594432,4.5508920393187235,0.0,0
-10.0,2.6279038878410264,81.49795499483125,14.14563746694998,10.72889625824015,2.933775298263866,0.0,0
-10.0,2.080878642448569,81.49795499483125,13.618352578238243,6.826823731663243,4.156248241590312,0.0,0
-10.0,2.279913347596973,81.49795499483125,9.033227371432893,7.699735092565649,2.4566246273741896,0.0,0
-10.0,2.1694848881093027,81.49795499483125,12.743294193491248,8.79676086239546,2.9336936394515383,0.0,0
-10.0,2.154133077517897,81.49795499483125,8.77741499822741,4.838341602472178,2.326181545705936,0.0,0
-10.0,2.3599096870099423,81.49795499483125,15.147823522424718,6.5075877529312764,4.077161502102271,0.0,0
-10.0,2.345813808281258,81.49795499483125,13.311526544730707,5.4444323923046,3.492546785663,0.0,0
-10.0,2.1466955188754286,81.49795499483125,10.662352458491233,5.562501041458318,4.019880517020162,0.0,0
-10.0,3.068459396961093,81.49795499483125,18.54899168164973,7.73885921117135,4.302597933335839,0.0,0
-10.0,2.3456202156879655,81.49795499483125,11.010264162352371,9.42020940113278,4.392644498223375,0.0,0
-10.0,2.6632465959457523,81.49795499483125,15.388497706116288,8.562746933226919,5.063331552645889,0.0,0
-10.0,2.6013770452906355,81.49795499483125,15.762703425923078,7.351065310267191,4.362904630151605,0.0,0
-10.0,2.536581027119589,81.49795499483125,15.068192951708584,5.32620204261579,2.887710320924355,0.0,0
-10.0,2.067950548985383,81.49795499483125,14.201164640299636,5.5551787033293625,3.7729049290606835,0.0,0
-10.0,2.2332538282732353,81.49795499483125,13.06758650028426,7.598594880046242,3.1784052558630482,0.0,0
-10.0,2.6888132245394827,81.49795499483125,15.074764716690918,5.5769526580482065,3.818908131134643,0.0,0
-10.0,1.9868793264719886,81.49795499483125,13.041719213206433,6.740187321333748,3.2983573112220816,0.0,0
-10.0,2.5389599414981836,81.49795499483125,10.328000282628874,5.377310309622528,2.418525712717131,0.0,0
-10.0,2.1385022848957074,81.49795499483125,11.049447927373608,9.01170411866356,3.180184830747652,0.0,0
-10.0,4.222513757602005,81.49795499483125,15.150021270587107,5.37905628457321,3.1239745383635027,0.0,0
-10.0,2.648342104700445,81.49795499483125,14.117160871235807,5.420590599335242,2.125479804743425,0.0,0
-10.0,2.531083293152938,81.49795499483125,15.79900948169383,8.685481176481042,3.363911969557651,0.0,0
