snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,0.9907737134741212,21.492247223320522,135.28461780193302,106.71825964927942,17.801882838744607,0.0,0
-10.0,1.1153974036602576,21.492247223320522,141.6748343828012,122.31675975245852,17.6787981536286,0.0,0
-10.0,1.2189954512129728,21.492247223320522,166.83650815408535,129.31232404313707,17.233690300701053,0.0,0
-10.0,1.068537477952988,21.492247223320522,133.75000117902908,132.54675732402742,18.78819743747586,0.0,0
-10.0,1.1047783134714693,21.492247223320522,155.39616499882268,124.70839873467327,17.197891069932954,0.0,0
-10.0,0.9659236436296827,21.492247223320522,136.3579051414622,117.8669201725393,17.20154755427053,0.0,0
-10.0,1.1546136603069903,21.492247223320522,146.3147330835468,127.64722636712888,17.94321572056822,0.0,0
-10.0,1.153197508889838,21.492247223320522,158.230254549881,125.70093024664759,18.93680431340218,0.0,0
-10.0,1.0271831203605655,21.492247223320522,136.0431941416526,108.05376737014915,17.91271505963228,0.0,0
-10.0,1.0799679153449966,21.492247223320522,147.9684441453531,119.47311442514915,18.53490269094666,0.0,0
-10.0,1.1298898160821462,21.492247223320522,147.7703978059241,130.0808040182396,18.969815356189823,0.0,0
-10.0,0.9828913252030442,21.492247223320522,138.67562294962522,115.18979304066984,17.09117332730737,0.0,0
-10.0,1.0167807316800836,21.492247223320522,135.28928011659502,122.36486494394204,17.680655924952138,0.0,0
-10.0,1.0649980614450913,21.492247223320522,136.27700838684945,121.18527316816396,17.22206916618834,0.0,0
-10.0,0.9812671626963552,21.492247223320522,130.06549096493623,113.01888909027528,17.32459077266884,0.0,0
-10.0,1.1488981236241202,21.492247223320522,156.896654329555,124.34158264044763,17.756771830302757,0.0,0
-10.0,1.0199850791344864,21.492247223320522,142.77333205800193,116.52472546292319,18.30054509949151,0.0,0
-10.0,1.1378075553980853,21.492247223320522,150.28911820609585,116.415790568556,17.716249425356022,0.0,0
-10.0,1.098946019065024,21.492247223320522,152.78707313408123,131.53002205857257,18.651130066425903,0.0,0
-10.0,1.1299612962996017,21.492247223320522,151.30974094383964,114.50308214075713,17.5593903372176,0.0,0
-10.0,1.1858061185370499,21.492247223320522,148.59267399583848,129.69478598154686,17.088678854164144,0.0,0
-10.0,1.0800374353173536,21.492247223320522,145.24161107395287,122.17714924634825,16.831487895345287,0.0,0
-10.0,1.1126535396645911,21.492247223320522,147.76936210829962,125.21209532092261,17.574233311182354,0.0,0
-10.0,0.9544283159055227,21.492247223320522,149.06639496469717,116.86628797979813,17.959342359788465,0.0,0
-10.0,1.0898161735475758,21.492247223320522,143.99256172685128,132.74921796817785,18.336448599450865,0.0,0
-10.0,1.020019133431973,21.492247223320522,144.7768519550408,117.2304498242672,17.64840413449561,0.0,0
-10.0,1.0271847069166644,21.492247223320522,131.117811040013,117.58400442634951,18.416438967487746,0.0,0
-10.0,1.1254711924770797,21.492247223320522,152.08200463745638,106.58743084782307,18.461859747672854,0.0,0
-10.0,1.0503747245820652,21.492247223320522,147.94573798688918,124.24512550406288,18.341599178032773,0.0,0
-10.0,1.0257040071914443,21.492247223320522,134.50929702254786,99.32007521297136,18.14520363983258,0.0,0
-10.0,1.0712029643508638,21.492247223320522,141.83433829992032,117.09164877142264,16.9844325584472,0.0,0
-10.0,1.1100416492573522,21.492247223320522,156.81386230794544,109.74975671147374,18.07744631387427,0.0,0
-10.0,1.1041439207011905,21.492247223320522,140.03944971345726,107.49786439949304,17.82329330235145,0.0,0
-10.0,1.1029395103719235,21.492247223320522,146.1449830225977,105.03493628393889,17.97026827510875,0.0,0
-10.0,1.0442028125477842,21.492247223320522,146.61922070009607,106.50302635879909,17.302097150240915,0.0,0
-10.0,1.1883474313151812,21.492247223320522,158.12004369224547,127.41735793975779,17.338705226098032,0.0,0
-10.0,1.0284387048600052,21.492247223320522,145.49203553926168,120.6886460454108,18.56218841524766,0.0,0
-10.0,1.0652507011504873,21.492247223320522,148.6174633290189,119.82446100730948,18.2293713846973,0.0,0
-10.0,1.0854606029362968,21.492247223320522,146.8496046957816,118.62071787376216,17.720991375415377,0.0,0
-10.0,1.013845302771884,21.492247223320522,148.35749864992414,108.65692698563984,18.01216247147638,0.0,0
-10.0,1.0694853406575657,21.492247223320522,157.20286669232166,122.68044082819175,17.880752413075104,0.0,0
-10.0,1.0611613110291827,21.492247223320522,135.61492640851984,119.19051914215616,17.890457244864614,0.0,0
-10.0,0.9796901014877182,21.492247223320522,140.41628107897125,115.38007908429378,18.43677153402052,0.0,0
-10.0,1.0946309959566562,21.492247223320522,141.59372659791893,132.7593869817121,18.689105503579647,0.0,0
-10.0,1.035739460314765,21.492247223320522,135.8362487805236,126.1573370829838,17.765719929956642,0.0,0
-10.0,1.0739788013238933,21.492247223320522,148.37310953595562,119.22574067782125,18.247928024012978,0.0,0
-10.0,1.2107901990650136,21.492247223320522,159.07182570289623,117.30649848611935,17.857366300304736,0.0,0
-10.0,1.1419014986176772,21.492247223320522,144.1504829031861,119.26508946275162,17.569286754344738,0.0,0
-10.0,1.1191033331593796,21.492247223320522,143.62671667834883,130.82587068433148,17.64148221441091,0.0,0
-10.0,1.0323663076171117,21.492247223320522,131.65753323318341,113.84760651699277,18.210153417098844,0.0,0
-10.0,1.1144979324510986,21.492247223320522,142.10723620961468,120.14570302880612,17.980303059568588,0.0,0
-10.0,1.1275228323371995,21.492247223320522,155.96456232891472,114.85464108970267,17.44457066639173,0.0,0
-10.0,1.0511148363502953,21.492247223320522,133.82228872309216,125.0797236872228,17.34064753762964,0.0,0
-10.0,1.1197307353263664,21.492247223320522,138.74067208688734,127.4662470525156,18.337876762543765,0.0,0
-10.0,1.0827860239590066,21.492247223320522,134.34416297923661,125.56318994378104,17.30593689901606,0.0,0
