snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,2.717934288322523,81.49795499483125,17.470287531468436,10.96129193028712,7.510474397230868,0.0,0
-10.0,3.644406871778972,81.49795499483125,19.742274362301178,13.869019188475967,4.985397607399646,0.0,0
-10.0,3.723721024011722,81.49795499483125,15.977029722686774,12.41088125008554,7.003237346410379,0.0,0
-10.0,2.700341775194567,81.49795499483125,17.25932708166697,11.542163578872792,7.2143055447190125,0.0,0
-10.0,2.8306106582642814,81.49795499483125,22.629071341791125,8.296994298219431,5.493324308488007,0.0,0
-10.0,2.5254347108495594,81.49795499483125,23.9847528938731,9.639312672768428,4.876711767001503,0.0,0
-10.0,3.270065585949905,81.49795499483125,21.05955780511463,11.809897010080462,7.609895181292837,0.0,0
-10.0,3.2575627700267775,81.49795499483125,19.908449405144943,10.985095723972274,4.936301490350625,0.0,0
-10.0,3.944994520547602,81.49795499483125,16.247986553403358,9.614128664431698,5.24269125152682,0.0,0
-10.0,4.938215875274173,81.49795499483125,27.46076506835835,10.45407392617435,4.808732948557136,0.0,0
-10.0,2.3547302504085232,81.49795499483125,15.809515530518468,10.710383734139736,6.840371614076223,0.0,0
-10.0,3.0019738063179497,81.49795499483125,15.537785263045194,11.03773311449589,6.0911639483039846,0.0,0
-10.0,3.0321151865067613,81.49795499483125,19.896387402276993,12.9527974443772,4.818788832661054,0.0,0
-10.0,2.089787739819222,81.49795499483125,15.089535077789463,8.891248631873102,5.255166029091012,0.0,0
-10.0,3.0001865567053034,81.49795499483125,18.89379764283042,10.640240763167757,4.607252317959818,0.0,0
-10.0,2.9717658581776174,81.49795499483125,21.486761917350382,10.565554763123961,8.337907661091284,0.0,0
-10.0,2.6710327416226463,81.49795499483125,14.414551789760797,7.83919349799087,6.106835747577463,0.0,0
-10.0,2.0746469753364867,81.49795499483125,14.515754871975476,8.495154741743024,5.78675214132198,0.0,0
-10.0,5.329510103191446,81.49795499483125,24.96509656540942,14.547303437514534,7.133662155949283,0.0,0
-10.0,2.6085691600283853,81.49795499483125,20.113613770796757,12.050820978008332,8.085075770088908,0.0,0
-10.0,1.7790423007867608,81.49795499483125,17.78031169906363,10.930874865717943,5.587112831565361,0.0,0
-10.0,2.905944623268311,81.49795499483125,18.36896284295792,14.065952196132148,6.155033081988966,0.0,0
-10.0,2.9090373110451253,81.49795499483125,17.92517314971071,11.442110024274381,7.275910485915106,0.0,0
-10.0,3.3662997921665525,81.49795499483125,26.08069030350115,11.509424327513475,7.294774697241591,0.0,0
-10.0,3.990614516584041,81.49795499483125,14.522860949032488,9.636595459308605,5.332029780758843,0.0,0
-10.0,3.835753498014761,81.49795499483125,22.928942193753414,10.988054852702993,4.875593887307895,0.0,0
-10.0,2.17328505209197,81.49795499483125,15.92203150444982,10.615070360258002,6.734604223752634,0.0,0
