snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10,1.0324825975314158,21.492247223320522,460.4305713302639,405.00987616821493,384.81953282201624,0.0,0
-10,1.0591623665446686,21.492247223320522,433.0736205998972,396.09448880568584,385.92885781001206,0.0,0
-10,1.1844731418106633,21.492247223320522,453.59328857954125,424.6095733971448,395.96842914293825,0.0,0
-10,1.1918022194762496,21.492247223320522,459.1068323051442,414.657874974408,391.70399461733837,0.0,0
-10,1.0893410661440708,21.492247223320522,429.85502072492056,383.5396336225002,369.8116524024625,0.0,0
-10,1.236429423427105,21.492247223320522,481.48275703276715,445.56533141807495,394.85096711916674,0.0,0
-10,1.121610204974735,21.492247223320522,458.17898217362045,405.10883566473717,373.6376383561472,0.0,0
-10,1.252158543405212,21.492247223320522,467.07193250723964,428.8389612182706,403.0543860574701,0.0,0
-10,1.2091847879456485,21.492247223320522,447.53840221026087,408.5015977567286,378.3563908268768,0.0,0
-10,1.159746482462419,21.492247223320522,456.87629225745076,409.2495310213078,399.6270147582735,0.0,0
-10,1.220061410107402,21.492247223320522,445.80557632869625,394.0613890060625,379.1746116043249,0.0,0
-10,1.2169250433902357,21.492247223320522,451.96536531608814,424.82486821126696,397.84699139669004,0.0,0
-10,1.1414770057177204,21.492247223320522,430.4507338330545,415.4289788827652,385.3757703049348,0.0,0
-10,1.2885927553595133,21.492247223320522,433.501710203691,408.9568861912366,394.6292182600558,0.0,0
-10,1.123992109329706,21.492247223320522,462.7615787255523,419.117999109307,411.5866603368232,0.0,0
-10,1.149850138082937,21.492247223320522,420.4891736030026,391.05001305618526,384.68797865059236,0.0,0
-10,1.180476590624513,21.492247223320522,462.0850829728142,406.1578101199838,380.0137373772659,0.0,0
-10,1.2477319213411056,21.492247223320522,436.17150632771177,422.9932610420764,401.9244966600886,0.0,0
-10,1.2138894163932394,21.492247223320522,443.6614564473822,394.73286277855186,371.6036247191394,0.0,0
-10,1.228556028115575,21.492247223320522,439.51948497825714,422.60543563625953,387.3354813146305,0.0,0
-10,1.1387573706988254,21.492247223320522,454.168551815195,389.9826677742017,380.7147495303284,0.0,0
-10,1.020293649229205,21.492247223320522,445.08012963709956,419.7130596960016,402.0530823526672,0.0,0
-10,1.2256003626476941,21.492247223320522,429.0733233849254,391.0439798758731,362.6076345948001,0.0,0
-10,1.0655265248937948,21.492247223320522,451.99106555251,409.0481796745485,378.94847495759507,0.0,0
-10,1.0270174888787384,21.492247223320522,444.6504652688136,428.4179566921299,363.3039639905727,0.0,0
-10,1.1520101058472179,21.492247223320522,455.8586022163357,406.47312272690823,380.7299578179515,0.0,0
-10,1.2483569167392643,21.492247223320522,465.7910132408414,420.1963637203879,388.39670201897803,0.0,0
-10,1.2264095188561077,21.492247223320522,435.09191204872013,391.48239274063206,379.30383548788325,0.0,0
-10,1.0494344805168374,21.492247223320522,454.72584247087,399.04040156280547,364.54985890945676,0.0,0
-10,1.0727233840893238,21.492247223320522,451.41921681470444,425.2980262799098,373.9694179093592,0.0,0
-10,1.1975947717459028,21.492247223320522,434.9795427151055,409.34813720473744,378.56848532391575,0.0,0
-10,1.1447861046902004,21.492247223320522,435.19824907302916,413.05207207290283,391.178675112991,0.0,0
-10,1.2639139269715562,21.492247223320522,443.31603068822767,403.8205315241363,379.7648175368961,0.0,0
-10,1.245784885071953,21.492247223320522,442.9101686348104,414.7203291240883,392.44323720328583,0.0,0
-10,1.1597457657990904,21.492247223320522,447.0950345983773,417.52886982463735,395.12184103881583,0.0,0
-10,1.1551480907831229,21.492247223320522,440.7839665985713,415.80404159963416,385.17236903669317,0.0,0
-10,1.0245493019713219,21.492247223320522,445.20781456082904,394.5345954676614,369.6470949151307,0.0,0
-10,1.2567437452886914,21.492247223320522,490.97458500496543,403.54280591018994,381.35278279556167,0.0,0
-10,1.1580482208447553,21.492247223320522,422.9922033807316,402.8128341114992,380.65610401924323,0.0,0
-10,1.118206551231256,21.492247223320522,485.85513958587364,420.72655096489405,382.4340861595995,0.0,0
-10,1.1822011003122803,21.492247223320522,442.7781025459617,407.81146812436305,383.6325109869676,0.0,0
-10,1.0253593193069241,21.492247223320522,440.21084664335973,411.25549997316114,385.08849959370775,0.0,0
-10,1.0391835766133979,21.492247223320522,473.9307005303657,421.74161482919254,386.46660253862973,0.0,0
-10,0.9997528609594009,21.492247223320522,466.5184018582015,406.91637209530757,384.6986173020266,0.0,0
-10,1.073804449295959,21.492247223320522,435.86214012115397,424.58302749004434,375.5152508542314,0.0,0
-10,1.068746042111502,21.492247223320522,457.0803035388546,422.91808609651434,408.6873428169694,0.0,0
-10,1.1097572865488954,21.492247223320522,451.5611173163344,435.0242405323305,390.1775652788321,0.0,0
-10,1.1511326823857138,21.492247223320522,437.6856155500159,412.2828098214204,374.0014148239798,0.0,0
-10,1.2369646886611325,21.492247223320522,453.76974589916097,417.64146663903784,372.36650731644363,0.0,0
-10,1.1123517251844572,21.492247223320522,442.1847078453377,401.49385846299964,384.4654178866249,0.0,0
-10,1.16175976552055,21.492247223320522,451.4164719156396,402.4859625908008,380.63237423652936,0.0,0
-10,1.2321318143646458,21.492247223320522,454.7761829367948,419.1415538220397,389.178495609086,0.0,0
-10,1.1327510811018144,21.492247223320522,449.8494531272039,399.7504385727075,379.47928440552346,0.0,0
-10,1.1198051787301977,21.492247223320522,444.1680449388629,400.10948371416754,387.45461983638916,0.0,0
-10,1.1998125163074782,21.492247223320522,458.8582914020332,401.0521247711763,385.15540858786466,0.0,0
-10,1.1631023058649501,21.492247223320522,454.4540182253013,430.9432122766644,405.1621411791987,0.0,0
-10,1.175872991509003,21.492247223320522,445.13874212376754,399.96418624852856,385.3948578117592,0.0,0
-10,1.1492456721209985,21.492247223320522,434.31042842368623,423.46497255782293,410.41249085811205,0.0,0
-10,1.1593250469247938,21.492247223320522,468.30702433275934,421.2216868741675,389.56141235106946,0.0,0
-10,1.2089585723990521,21.492247223320522,456.11610115048245,407.0441244042872,367.2058653322735,0.0,0
-10,1.1405784066959117,21.492247223320522,415.86240458671205,379.065512867029,367.3979347850677,0.0,0
-10,1.1241082456565792,21.492247223320522,428.54775141953746,416.7835649774991,390.53617794988855,0.0,0
-10,1.0999845867561402,21.492247223320522,436.12355980732997,406.13165813599807,370.06128088154907,0.0,0
-10,1.157831190193899,21.492247223320522,421.92704405129064,398.00235674849716,376.86242292346884,0.0,0
-10,1.03442670818233,21.492247223320522,430.7534431212928,401.76071682090264,361.7490827054197,0.0,0
-10,1.1188176684123237,21.492247223320522,473.561152921967,399.19305995827455,383.041161648592,0.0,0
-10,1.157876639252917,21.492247223320522,453.9355187335515,427.6771142703355,407.84156462115146,0.0,0
-10,1.0880887039089873,21.492247223320522,426.5108374456741,419.5536276894121,393.87057982169625,0.0,0
-10,1.0595921018740064,21.492247223320522,452.2728415352915,402.3353038953682,378.25299445983393,0.0,0
-10,1.1812842842494597,21.492247223320522,450.3302809375524,436.03174323808406,385.5320369687581,0.0,0
-10,1.0935709321664624,21.492247223320522,457.1165667385675,387.4788005625131,360.12005680638475,0.0,0
-10,1.1657301582129316,21.492247223320522,466.42229264727075,422.93816809613105,390.21067759419304,0.0,0
-10,1.064895309314227,21.492247223320522,451.5199071419421,416.49744327870025,386.1266817615259,0.0,0
-10,1.1576430229722063,21.492247223320522,463.2077988118412,426.2524883232204,417.59249714413,0.0,0
-10,1.1491276073141727,21.492247223320522,460.7317307819919,428.63428966607654,377.18798323793453,0.0,0
-10,1.1631066033618869,21.492247223320522,465.20115338767016,416.33418106757046,378.2602433832579,0.0,0
-10,1.1179707572939446,21.492247223320522,467.8640015987527,426.1512842293037,397.6593760442014,0.0,0
-10,1.325940271077048,21.492247223320522,457.7759407849648,410.65814005343145,381.3290184473053,0.0,0
-10,1.328774860338446,21.492247223320522,439.3745975301162,413.7735365667967,376.0380389400568,0.0,0
-10,1.1169852734164836,21.492247223320522,465.4299967337895,423.90491796741014,382.1376892355601,0.0,0
-10,1.1917938813785447,21.492247223320522,438.0084325814334,416.50468248993485,395.2154339316856,0.0,0
-10,1.2295857407197746,21.492247223320522,440.67344187411607,400.4027978737723,379.00210127516215,0.0,0
-10,1.1716566535745319,21.492247223320522,463.6720851382054,420.82680526097965,399.12786113639737,0.0,0
-10,1.2275223479998618,21.492247223320522,464.2080084882896,427.7626651910526,381.5859498035341,0.0,0
-10,1.1829443354424058,21.492247223320522,461.57838263922633,440.33497986451056,395.847421486586,0.0,0
-10,1.2424414740491878,21.492247223320522,451.77729559315003,395.1460242823235,369.37169363374153,0.0,0
-10,1.0117872544886315,21.492247223320522,427.01515367069055,411.7198444018805,381.27790277040225,0.0,0
-10,1.1334193252368063,21.492247223320522,431.55240493176643,410.2697440549633,380.93961426632035,0.0,0
