snr,E,eta,a1,a2,a3,potenciaEspiao,ataquePresente
-10.0,2.417341527586353,321.49948159642,13.63179275824176,9.878880968971874,5.226448881882164,0.0,0
-10.0,2.890454107250224,321.49948159642,15.635039009991797,9.052721803848701,4.250165866595031,0.0,0
-10.0,2.960192662656106,321.49948159642,17.45092528226472,10.273518245952262,4.8161636495624975,0.0,0
-10.0,3.3856272394364915,321.49948159642,17.87173209066861,8.253494005839958,4.05409066076257,0.0,0
-10.0,2.610596324764655,321.49948159642,15.474237657626027,8.889659229243419,6.854924301311604,0.0,0
-10.0,2.8499083827097147,321.49948159642,16.99852305103185,11.097933267553595,5.884454735878506,0.0,0
-10.0,2.811731902624083,321.49948159642,13.540827014210002,9.155013922479084,5.646717182906155,0.0,0
-10.0,2.6354001793905195,321.49948159642,17.286013509613774,6.7829819412145715,4.214889660426889,0.0,0
-10.0,3.2352766644877144,321.49948159642,20.06495506944493,13.751704008002514,3.7750349881242595,0.0,0
-10.0,3.9065337578895996,321.49948159642,16.050056787570902,9.968295824249752,3.0614559409325164,0.0,0
-10.0,2.5601973026289966,321.49948159642,15.534562993629049,8.108612575173742,6.940627832149991,0.0,0
-10.0,7.264063451930589,321.49948159642,14.898392307966423,8.580577505204426,5.618213439561226,0.0,0
-10.0,2.8190149247253626,321.49948159642,17.31314546038078,11.459106735808362,5.637513751303392,0.0,0
-10.0,2.8562766742420678,321.49948159642,16.432659441075547,9.881928749046084,4.874821962632335,0.0,0
-10.0,3.7640387961625157,321.49948159642,17.446202811649872,11.153460854914583,5.521048634387221,0.0,0
-10.0,2.556428639339334,321.49948159642,14.942756803347239,9.702406006058036,5.085496097501807,0.0,0
-10.0,3.4568277477395912,321.49948159642,15.957043423863405,11.568499877692235,6.003483794525777,0.0,0
-10.0,2.5306366062423504,321.49948159642,13.87092855314054,8.397629420924106,6.6744817798463165,0.0,0
-10.0,2.459887542427674,321.49948159642,18.140521902967354,7.182415618716961,5.972157579737109,0.0,0
-10.0,2.406673158525981,321.49948159642,16.2379405891918,8.000893830887906,5.940589400484657,0.0,0
